id,title,release_year,budget,revenue,runtime,main_genre,popularity,oscar_nominations,oscar_wins,oscar_nominated,oscar_won
671,Harry Potter and the Philosopher's Stone,2001,125000000.0,976475550.0,152.0,Adventure,21.2542,0.0,0.0,False,False
60608,How I Killed My Father,2001,29000000.0,1802142.0,98.0,Drama,19.4924,0.0,0.0,False,False
1734,The Mummy Returns,2001,98000000.0,443280904.0,130.0,Adventure,13.6255,0.0,0.0,False,False
14034,What's the Worst That Could Happen?,2001,60000000.0,38400000.0,94.0,Action,14.8355,0.0,0.0,False,False
644,A.I. Artificial Intelligence,2001,100000000.0,235926552.0,146.0,Drama,16.0092,2.0,0.0,True,False
10992,Cats & Dogs,2001,60000000.0,200687492.0,87.0,Family,12.7579,0.0,0.0,False,False
676,Pearl Harbor,2001,140000000.0,449220945.0,183.0,War,14.8942,4.0,1.0,True,True
9378,Thir13en Ghosts,2001,42000000.0,68467960.0,91.0,Horror,13.8287,0.0,0.0,False,False
11457,Life as a House,2001,18000000.0,23903791.0,125.0,Drama,12.9924,0.0,0.0,False,False
2114,Final Fantasy: The Spirits Within,2001,137000000.0,85131830.0,106.0,Adventure,11.5334,0.0,0.0,False,False
1018,Mulholland Drive,2001,15000000.0,20289986.0,147.0,Thriller,12.0415,1.0,0.0,True,False
9476,A Knight's Tale,2001,65000000.0,117487473.0,133.0,Adventure,10.5752,0.0,0.0,False,False
1284,Torrente 2: Mission in Marbella,2001,4000000.0,21000000.0,99.0,Action,11.8353,0.0,0.0,False,False
11770,Shaolin Soccer,2001,10000005.0,42776760.0,113.0,Action,12.9635,0.0,0.0,False,False
9889,Shallow Hal,2001,40000000.0,141069860.0,114.0,Comedy,10.9466,0.0,0.0,False,False
194,Amélie,2001,10000000.0,173921954.0,122.0,Comedy,10.9987,5.0,0.0,True,False
8835,Legally Blonde,2001,18000000.0,141778365.0,96.0,Comedy,10.365,0.0,0.0,False,False
11470,Jason X,2001,11000000.0,17077882.0,91.0,Horror,10.641,0.0,0.0,False,False
8922,Jeepers Creepers,2001,10000000.0,59217789.0,90.0,Horror,10.3054,0.0,0.0,False,False
9397,Evolution,2001,80000000.0,98376292.0,102.0,Comedy,10.749,0.0,0.0,False,False
161,Ocean's Eleven,2001,85000000.0,450717150.0,116.0,Thriller,9.2603,0.0,0.0,False,False
1433,The Devil's Backbone,2001,4500000.0,6582065.0,108.0,Fantasy,9.2179,0.0,0.0,False,False
8386,How High,2001,12000000.0,31200000.0,93.0,Comedy,9.7249,0.0,0.0,False,False
5279,Gosford Park,2001,19800000.0,87754044.0,137.0,Drama,10.1311,7.0,1.0,True,True
5955,The Pledge,2001,35000000.0,29419291.0,124.0,Crime,14.0527,0.0,0.0,False,False
1391,Y Tu Mamá También,2001,5000000.0,33600000.0,106.0,Drama,8.2151,0.0,0.0,False,False
141,Donnie Darko,2001,4500000.0,7500000.0,114.0,Fantasy,9.7095,0.0,0.0,False,False
2294,Jay and Silent Bob Strike Back,2001,22000000.0,33788161.0,104.0,Comedy,8.5416,0.0,0.0,False,False
2034,Training Day,2001,45000000.0,104900000.0,122.0,Action,9.1591,2.0,1.0,True,True
5175,Rush Hour 2,2001,90000000.0,347325802.0,90.0,Action,8.3903,0.0,0.0,False,False
1903,Vanilla Sky,2001,68000000.0,203388341.0,136.0,Mystery,9.2277,1.0,0.0,True,False
10054,Spy Kids,2001,35000000.0,147934180.0,88.0,Family,9.5787,0.0,0.0,False,False
1995,Lara Croft: Tomb Raider,2001,115000000.0,274703340.0,100.0,Adventure,7.8795,0.0,0.0,False,False
6312,Brotherhood of the Wolf,2001,29000000.0,70800000.0,151.0,Adventure,7.6509,0.0,0.0,False,False
9880,The Princess Diaries,2001,37000000.0,165335153.0,115.0,Comedy,8.9486,0.0,0.0,False,False
4133,Blow,2001,53000000.0,83300000.0,124.0,Crime,10.6253,0.0,0.0,False,False
453,A Beautiful Mind,2001,58000000.0,316791257.0,135.0,Drama,8.8059,8.0,4.0,True,True
2043,Along Came a Spider,2001,60000000.0,105200000.0,104.0,Crime,7.6094,0.0,0.0,False,False
33152,Who Is Cletis Tout?,2001,9000000.0,253000.0,92.0,Action,7.7012,0.0,0.0,False,False
9816,Save the Last Dance,2001,13000000.0,131706809.0,113.0,Drama,5.9995,0.0,0.0,False,False
824,Moulin Rouge!,2001,52500000.0,179213434.0,128.0,Drama,7.1865,8.0,2.0,True,True
16664,All About Lily Chou-Chou,2001,1250000.0,6776921.0,146.0,Drama,10.2407,0.0,0.0,False,False
10016,Ghosts of Mars,2001,28000000.0,14010832.0,98.0,Action,6.4496,0.0,0.0,False,False
12589,Jimmy Neutron: Boy Genius,2001,25000000.0,80936232.0,82.0,Family,6.1912,1.0,0.0,True,False
853,Enemy at the Gates,2001,68000000.0,96976270.0,131.0,War,7.246,0.0,0.0,False,False
10984,Valentine,2001,10000000.0,16300000.0,96.0,Horror,7.2296,0.0,0.0,False,False
480,Monsoon Wedding,2001,1200000.0,30787356.0,114.0,Comedy,7.1806,0.0,0.0,False,False
10757,Kabhi Khushi Kabhie Gham,2001,7500000.0,11336308.0,209.0,Comedy,7.1521,0.0,0.0,False,False
869,Planet of the Apes,2001,100000000.0,362211740.0,120.0,Thriller,7.1393,0.0,0.0,False,False
1548,Ghost World,2001,7000000.0,8800000.0,111.0,Comedy,6.462,1.0,0.0,True,False
9606,Metropolis,2001,15000000.0,4035384.0,107.0,Animation,10.0331,0.0,0.0,False,False
4435,Aśoka,2001,17000000.0,19000000.0,175.0,Action,9.6652,0.0,0.0,False,False
855,Black Hawk Down,2001,92000000.0,172989651.0,145.0,Action,7.268,4.0,2.0,True,True
500060,Tahkhana,2001,23505.0,18412.0,90.0,Horror,6.2591,0.0,0.0,False,False
1791,The Piano Teacher,2001,6200000.0,6766708.0,131.0,Drama,9.2985,0.0,0.0,False,False
9428,The Royal Tenenbaums,2001,21000000.0,71441250.0,110.0,Comedy,6.8013,1.0,0.0,True,False
2770,American Pie 2,2001,30000000.0,287553595.0,111.0,Comedy,7.3357,0.0,0.0,False,False
8007,Behind Enemy Lines,2001,40000000.0,91753202.0,106.0,Action,6.2524,0.0,0.0,False,False
10050,Get Over It,2001,22000000.0,19900366.0,87.0,Comedy,4.3068,0.0,0.0,False,False
167,K-PAX,2001,48000000.0,50315140.0,120.0,Science Fiction,8.9006,0.0,0.0,False,False
9081,Waking Life,2001,2000000.0,3176880.0,101.0,Animation,5.6566,0.0,0.0,False,False
14369,Out Cold,2001,24000000.0,14782676.0,89.0,Comedy,7.0816,0.0,0.0,False,False
14752,Dil Chahta Hai,2001,2079000.0,4099000.0,183.0,Drama,8.5803,0.0,0.0,False,False
10877,Exit Wounds,2001,33000000.0,79958599.0,101.0,Action,9.6286,0.0,0.0,False,False
1933,The Others,2001,17000000.0,210002906.0,101.0,Horror,6.3336,0.0,0.0,False,False
634,Bridget Jones's Diary,2001,25000000.0,281929795.0,97.0,Comedy,5.7226,1.0,0.0,True,False
9398,Zoolander,2001,28000000.0,60780981.0,89.0,Comedy,7.3783,0.0,0.0,False,False
12103,Don't Say a Word,2001,50000000.0,100020092.0,113.0,Thriller,4.9347,0.0,0.0,False,False
7451,xXx,2002,70000000.0,277448382.0,124.0,Action,54.603,0.0,0.0,False,False
557,Spider-Man,2002,139000000.0,821708551.0,121.0,Action,25.3513,2.0,0.0,True,False
672,Harry Potter and the Chamber of Secrets,2002,100000000.0,876688482.0,161.0,Adventure,19.0029,0.0,0.0,False,False
11362,The Count of Monte Cristo,2002,35000000.0,75395048.0,131.0,Adventure,24.503,0.0,0.0,False,False
121,The Lord of the Rings: The Two Towers,2002,79000000.0,926287400.0,179.0,Adventure,18.4583,6.0,2.0,True,True
4147,Road to Perdition,2002,80000000.0,181001478.0,117.0,Crime,18.8213,6.0,1.0,True,True
425,Ice Age,2002,59000000.0,383257136.0,81.0,Animation,19.8051,1.0,0.0,True,False
2899,Asterix & Obelix: Mission Cleopatra,2002,58500000.0,131116046.0,108.0,Family,17.2917,0.0,0.0,False,False
423,The Pianist,2002,35000000.0,120098945.0,150.0,Drama,16.1756,7.0,3.0,True,True
10229,A Walk to Remember,2002,11800000.0,47494916.0,102.0,Drama,14.5077,0.0,0.0,False,False
170,28 Days Later,2002,8000000.0,82784517.0,113.0,Horror,13.8891,0.0,0.0,False,False
9488,Spy Kids 2: The Island of Lost Dreams,2002,38000000.0,119723358.0,100.0,Family,15.5754,0.0,0.0,False,False
13950,All About the Benjamins,2002,14000000.0,25482931.0,95.0,Action,15.7434,0.0,0.0,False,False
2501,The Bourne Identity,2002,60000000.0,214034224.0,119.0,Action,11.4502,0.0,0.0,False,False
640,Catch Me If You Can,2002,52000000.0,352114312.0,141.0,Drama,11.7883,2.0,0.0,True,False
11544,Lilo & Stitch,2002,80000000.0,273144151.0,85.0,Animation,12.8485,1.0,0.0,True,False
565,The Ring,2002,48000000.0,249348933.0,115.0,Horror,14.5539,0.0,0.0,False,False
9026,The Importance of Being Earnest,2002,15000000.0,17300000.0,97.0,Comedy,12.9929,0.0,0.0,False,False
17043,The Crocodile Hunter: Collision Course,2002,12000000.0,33082548.0,90.0,Family,14.9506,0.0,0.0,False,False
608,Men in Black II,2002,140000000.0,445135288.0,88.0,Action,11.1213,0.0,0.0,False,False
2675,Signs,2002,72000000.0,408200000.0,106.0,Thriller,11.4616,0.0,0.0,False,False
65,8 Mile,2002,41000000.0,242875078.0,111.0,Drama,11.7664,1.0,1.0,True,True
979,Irreversible,2002,3500000.0,6500000.0,93.0,Drama,13.699,0.0,0.0,False,False
9555,Rabbit-Proof Fence,2002,6000000.0,16200000.0,94.0,Adventure,11.3289,0.0,0.0,False,False
9016,Treasure Planet,2002,140000000.0,109578115.0,96.0,Science Fiction,13.0544,1.0,0.0,True,False
598,City of God,2002,3300000.0,30641770.0,129.0,Drama,10.532,0.0,0.0,False,False
10426,Friday After Next,2002,20000000.0,33526835.0,85.0,Comedy,9.2837,0.0,0.0,False,False
4912,Confessions of a Dangerous Mind,2002,30000000.0,33013805.0,113.0,Comedy,8.1094,0.0,0.0,False,False
9093,The Four Feathers,2002,35000000.0,29882645.0,132.0,Action,8.2935,0.0,0.0,False,False
173336,Il nostro matrimonio è in crisi,2002,4000000.0,1500000.0,90.0,Comedy,9.2848,0.0,0.0,False,False
11529,Sweet Home Alabama,2002,30000000.0,180622424.0,108.0,Comedy,8.8793,0.0,0.0,False,False
2135,The Time Machine,2002,80000000.0,123700000.0,96.0,Science Fiction,7.6871,1.0,0.0,True,False
16857,The Dangerous Lives of Altar Boys,2002,12000000.0,2036599.0,104.0,Comedy,8.046,0.0,0.0,False,False
180,Minority Report,2002,102000000.0,358372926.0,145.0,Science Fiction,11.7099,1.0,0.0,True,False
10775,Infernal Affairs,2002,6400000.0,8836958.0,101.0,Drama,12.7837,0.0,0.0,False,False
79,Hero,2002,31000000.0,177394432.0,99.0,Drama,13.0172,1.0,0.0,True,False
36669,Die Another Day,2002,142000000.0,431971116.0,133.0,Adventure,7.8128,0.0,0.0,False,False
2251,Unfaithful,2002,50000000.0,119137784.0,124.0,Thriller,8.1082,1.0,0.0,True,False
9583,Divine Secrets of the Ya-Ya Sisterhood,2002,27000000.0,73839240.0,116.0,Comedy,5.829,0.0,0.0,False,False
54580,Mondays in the Sun,2002,4000000.0,146402.0,113.0,Drama,6.7178,0.0,0.0,False,False
4547,Panic Room,2002,48000000.0,197100000.0,111.0,Crime,9.9875,0.0,0.0,False,False
14112,Auto Focus,2002,7000000.0,2062066.0,104.0,Crime,8.1782,0.0,0.0,False,False
9884,Collateral Damage,2002,85000000.0,78382433.0,108.0,Action,9.8233,0.0,0.0,False,False
34081,Ted Bundy,2002,1200000.0,68716.0,99.0,Crime,6.4288,0.0,0.0,False,False
8665,K-19: The Widowmaker,2002,100000000.0,65700000.0,138.0,Drama,7.5429,0.0,0.0,False,False
1576,Resident Evil,2002,33000000.0,102984862.0,100.0,Horror,8.0885,0.0,0.0,False,False
13908,The Master of Disguise,2002,16000000.0,43400000.0,80.0,Comedy,6.1035,0.0,0.0,False,False
3131,Gangs of New York,2002,100000000.0,193772504.0,168.0,Drama,9.4722,10.0,0.0,True,False
9573,Blood Work,2002,50000000.0,31794718.0,110.0,Thriller,9.8539,0.0,0.0,False,False
11013,Secretary,2002,4000000.0,9300000.0,111.0,Romance,10.0247,0.0,0.0,False,False
9645,Ghost Ship,2002,35000000.0,71142361.0,91.0,Horror,8.555,0.0,0.0,False,False
4614,The Sum of All Fears,2002,68000000.0,193921372.0,124.0,Thriller,7.0575,0.0,0.0,False,False
13497,Drumline,2002,20000000.0,57600000.0,118.0,Drama,7.5782,0.0,0.0,False,False
9039,Trapped,2002,30000000.0,13414416.0,106.0,Thriller,7.5092,0.0,0.0,False,False
36586,Blade II,2002,54000000.0,155010032.0,117.0,Fantasy,8.0801,0.0,0.0,False,False
12100,Windtalkers,2002,115000000.0,77600000.0,134.0,War,8.9609,0.0,0.0,False,False
10375,D-Tox,2002,55000000.0,6632383.0,96.0,Thriller,6.344,0.0,0.0,False,False
4689,Sympathy for Mr. Vengeance,2002,4000000.0,1954937.0,129.0,Action,9.6349,0.0,0.0,False,False
1894,Star Wars: Episode II - Attack of the Clones,2002,120000000.0,649398328.0,142.0,Adventure,7.6733,0.0,0.0,False,False
11560,High Crimes,2002,42000000.0,63781810.0,115.0,Drama,6.5881,0.0,0.0,False,False
245,About a Boy,2002,27000000.0,129000000.0,101.0,Drama,7.3314,1.0,0.0,True,False
4108,The Transporter,2002,21000000.0,43900000.0,92.0,Action,7.5789,0.0,0.0,False,False
256231,Dangerous People,2002,5200000.0,355974.0,108.0,Comedy,5.3816,0.0,0.0,False,False
78827,Deewangee,2002,220000000.0,992178.0,156.0,Crime,7.9952,0.0,0.0,False,False
7299,Equilibrium,2002,20000000.0,5400000.0,107.0,Action,7.8849,0.0,0.0,False,False
2103,Solaris,2002,47000000.0,30002758.0,99.0,Drama,7.5182,0.0,0.0,False,False
1537,Changing Lanes,2002,45000000.0,94935764.0,98.0,Thriller,7.5306,0.0,0.0,False,False
11880,Dog Soldiers,2002,2000000.0,3537283.0,105.0,Horror,5.9531,0.0,0.0,False,False
12590,Below,2002,40000000.0,2622015.0,105.0,Thriller,8.4857,0.0,0.0,False,False
7303,Maid in Manhattan,2002,55000000.0,154906693.0,105.0,Comedy,6.5417,0.0,0.0,False,False
2755,About Schmidt,2002,30000000.0,105834556.0,125.0,Drama,9.6935,2.0,0.0,True,False
818,Austin Powers in Goldmember,2002,63000000.0,296938801.0,94.0,Comedy,6.1398,0.0,0.0,False,False
9689,Hollywood Ending,2002,16000000.0,14569236.0,112.0,Comedy,6.048,0.0,0.0,False,False
9637,Scooby-Doo,2002,84000000.0,275650703.0,87.0,Mystery,6.5717,0.0,0.0,False,False
10167,Half Past Dead,2002,25000000.0,19233280.0,98.0,Crime,5.9383,0.0,0.0,False,False
9023,Spirit: Stallion of the Cimarron,2002,80000000.0,122563539.0,83.0,Animation,5.868,1.0,0.0,True,False
10389,The Eye,2002,10706075.0,1766761.0,98.0,Horror,9.2,0.0,0.0,False,False
10771,The Tuxedo,2002,60000000.0,104400000.0,98.0,Thriller,8.2241,0.0,0.0,False,False
8470,John Q,2002,36000000.0,102244770.0,116.0,Drama,9.5298,0.0,0.0,False,False
122,The Lord of the Rings: The Return of the King,2003,94000000.0,1118888979.0,201.0,Adventure,26.4186,11.0,11.0,True,True
12,Finding Nemo,2003,94000000.0,940335536.0,100.0,Animation,24.1058,4.0,1.0,True,True
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003,140000000.0,655011224.0,143.0,Adventure,18.5472,5.0,0.0,True,False
4256,Scary Movie 3,2003,45000000.0,220673217.0,84.0,Comedy,17.8164,0.0,0.0,False,False
310,Bruce Almighty,2003,80000000.0,484592874.0,101.0,Fantasy,16.5576,0.0,0.0,False,False
24,Kill Bill: Vol. 1,2003,30000000.0,180906076.0,111.0,Action,15.1013,0.0,0.0,False,False
496533,Baaz: A Bird in Danger,2003,986250.0,750000.0,176.0,Thriller,17.1548,0.0,0.0,False,False
670,Oldboy,2003,3000000.0,17500000.0,120.0,Drama,15.1631,0.0,0.0,False,False
9902,Wrong Turn,2003,12600000.0,28650575.0,84.0,Horror,13.0228,0.0,0.0,False,False
9257,S.W.A.T.,2003,80000000.0,207700000.0,117.0,Action,10.7945,0.0,0.0,False,False
1428,Once Upon a Time in Mexico,2003,29000000.0,98769390.0,102.0,Action,12.5481,0.0,0.0,False,False
1278,The Dreamers,2003,15000000.0,15100000.0,115.0,Drama,12.4704,0.0,0.0,False,False
508,Love Actually,2003,40000000.0,250779876.0,135.0,Comedy,12.5985,0.0,0.0,False,False
604,The Matrix Reloaded,2003,150000000.0,738599701.0,138.0,Adventure,11.8039,0.0,0.0,False,False
9486,Johnny English,2003,40000000.0,160466000.0,87.0,Adventure,12.0354,0.0,0.0,False,False
1927,Hulk,2003,137000000.0,245360480.0,138.0,Science Fiction,11.378,0.0,0.0,False,False
9506,Anger Management,2003,75000000.0,195745823.0,106.0,Comedy,11.0928,0.0,0.0,False,False
11547,Cabin Fever,2003,1500000.0,30600000.0,93.0,Horror,9.928,0.0,0.0,False,False
11423,Memories of Murder,2003,2800000.0,26000000.0,131.0,Crime,13.9533,0.0,0.0,False,False
8273,American Wedding,2003,55000000.0,231449203.0,103.0,Comedy,11.1044,0.0,0.0,False,False
10159,The Rundown,2003,85000000.0,80900000.0,104.0,Adventure,10.6858,0.0,0.0,False,False
2832,Identity,2003,28000000.0,90259536.0,90.0,Mystery,11.5071,0.0,0.0,False,False
153,Lost in Translation,2003,4000000.0,119723856.0,102.0,Drama,13.8835,4.0,1.0,True,True
5146,The In-Laws,2003,40000000.0,26800000.0,98.0,Action,8.0452,0.0,0.0,False,False
296,Terminator 3: Rise of the Machines,2003,200000000.0,435000000.0,109.0,Action,9.0019,0.0,0.0,False,False
9358,Final Destination 2,2003,26000000.0,90941129.0,90.0,Horror,8.4829,0.0,0.0,False,False
605,The Matrix Revolutions,2003,150000000.0,424988211.0,129.0,Adventure,9.688,0.0,0.0,False,False
3097,"The Tulse Luper Suitcases, Part 1: The Moab Story",2003,10000000.0,90071.0,127.0,War,7.4001,0.0,0.0,False,False
31246,From Justin to Kelly,2003,12000000.0,4922166.0,81.0,Comedy,7.2624,0.0,0.0,False,False
10610,The Medallion,2003,38000000.0,34300000.0,88.0,Thriller,10.0729,0.0,0.0,False,False
6466,Freddy vs. Jason,2003,30000000.0,116643421.0,97.0,Horror,9.3331,0.0,0.0,False,False
587,Big Fish,2003,70000000.0,123200000.0,125.0,Adventure,10.5789,1.0,0.0,True,False
8326,Holes,2003,20000000.0,71406573.0,117.0,Adventure,10.9563,0.0,0.0,False,False
10782,Basic,2003,50000000.0,42792561.0,98.0,Action,9.6234,0.0,0.0,False,False
30669,Devil's Pond,2003,5000000.0,15027.0,92.0,Thriller,7.0225,0.0,0.0,False,False
9480,Daredevil,2003,78000000.0,179179718.0,103.0,Fantasy,8.3142,0.0,0.0,False,False
32316,Marci X,2003,20000000.0,1675706.0,84.0,Comedy,7.2467,0.0,0.0,False,False
11023,Thirteen,2003,2000000.0,10128960.0,100.0,Drama,9.4027,1.0,0.0,True,False
10147,Bad Santa,2003,23000000.0,76500000.0,92.0,Drama,8.2756,0.0,0.0,False,False
48382,"The Book of Mormon Movie, Volume 1: The Journey",2003,2000000.0,1672730.0,120.0,Adventure,8.0161,0.0,0.0,False,False
553,Dogville,2003,10000000.0,16690617.0,178.0,Crime,9.9313,0.0,0.0,False,False
616,The Last Samurai,2003,140000000.0,456800000.0,154.0,Drama,8.7218,4.0,0.0,True,False
10623,Cradle 2 the Grave,2003,25000000.0,56500000.0,101.0,Action,6.5943,0.0,0.0,False,False
10009,Brother Bear,2003,128000000.0,250397798.0,85.0,Adventure,8.2527,1.0,0.0,True,False
19153,The Real Cancun,2003,7500000.0,5345083.0,96.0,Documentary,7.5423,0.0,0.0,False,False
12146,The Missing,2003,60000000.0,38364277.0,135.0,Thriller,6.7033,0.0,0.0,False,False
322,Mystic River,2003,25000000.0,156800000.0,138.0,Thriller,9.7375,6.0,2.0,True,True
10632,The Hunted,2003,55000000.0,34234008.0,94.0,Drama,6.1514,0.0,0.0,False,False
9341,The Core,2003,60000000.0,74208267.0,136.0,Science Fiction,8.7154,0.0,0.0,False,False
10601,Peter Pan,2003,100000000.0,121975011.0,113.0,Adventure,10.3529,0.0,0.0,False,False
11647,Infernal Affairs II,2003,125000.0,3208262.0,119.0,Action,7.6432,0.0,0.0,False,False
10719,Elf,2003,32000000.0,228500000.0,97.0,Comedy,6.6483,0.0,0.0,False,False
4552,A Tale of Two Sisters,2003,15100000.0,1100000.0,115.0,Drama,10.0831,0.0,0.0,False,False
4252,Chalte Chalte,2003,4600000.0,18000000.0,175.0,Comedy,10.5602,0.0,0.0,False,False
9919,How to Lose a Guy in 10 Days,2003,50000000.0,177500000.0,116.0,Comedy,6.2595,0.0,0.0,False,False
1584,School of Rock,2003,35000000.0,131100000.0,110.0,Comedy,7.4215,0.0,0.0,False,False
10678,Bringing Down the House,2003,20000000.0,132700000.0,105.0,Comedy,4.7423,0.0,0.0,False,False
4970,Gothika,2003,40000000.0,141591324.0,98.0,Horror,8.4778,0.0,0.0,False,False
9316,Ong-Bak,2003,1100000.0,20112926.0,105.0,Action,7.9279,0.0,0.0,False,False
277,Underworld,2003,22000000.0,95708457.0,122.0,Fantasy,8.4701,0.0,0.0,False,False
8961,Bad Boys II,2003,130000000.0,273339556.0,146.0,Action,6.1471,0.0,0.0,False,False
2289,Cold Mountain,2003,79000000.0,173013509.0,154.0,War,10.4387,7.0,1.0,True,True
8698,The League of Extraordinary Gentlemen,2003,78000000.0,179265204.0,110.0,Fantasy,6.4718,0.0,0.0,False,False
16072,Gods and Generals,2003,56000000.0,12900000.0,219.0,Drama,5.1403,0.0,0.0,False,False
30806,Out for a Kill,2003,14000000.0,547333.0,89.0,Action,4.4406,0.0,0.0,False,False
7090,Ken Park,2003,1300000.0,447741.0,97.0,Drama,9.1435,0.0,0.0,False,False
9654,The Italian Job,2003,60000000.0,176070171.0,110.0,Action,6.1543,0.0,0.0,False,False
1792,Stuck on You,2003,55000000.0,65784503.0,119.0,Comedy,4.5143,0.0,0.0,False,False
11329,Runaway Jury,2003,60000000.0,80154140.0,127.0,Drama,9.1172,0.0,0.0,False,False
673,Harry Potter and the Prisoner of Azkaban,2004,130000000.0,789804554.0,141.0,Adventure,19.8323,2.0,0.0,True,False
4935,Howl's Moving Castle,2004,24000000.0,236049757.0,119.0,Fantasy,23.6091,0.0,0.0,False,False
11036,The Notebook,2004,29000000.0,115600000.0,123.0,Romance,20.3581,0.0,0.0,False,False
652,Troy,2004,175000000.0,497409852.0,163.0,War,19.2592,1.0,0.0,True,False
70,Million Dollar Baby,2004,30000000.0,216763646.0,132.0,Drama,21.5813,7.0,4.0,True,True
8849,Alfie,2004,60000000.0,35060882.0,106.0,Comedy,15.8503,0.0,0.0,False,False
9806,The Incredibles,2004,92000000.0,631442092.0,115.0,Action,17.6338,4.0,2.0,True,True
7131,Van Helsing,2004,160000000.0,300257475.0,132.0,Horror,15.8065,0.0,0.0,False,False
9470,Kung Fu Hustle,2004,20000000.0,102034104.0,99.0,Action,17.6691,0.0,0.0,False,False
12153,White Chicks,2004,37000000.0,113100000.0,109.0,Comedy,14.1256,0.0,0.0,False,False
9393,Before the Fall,2004,4500000.0,3764219.0,117.0,Drama,17.9635,0.0,0.0,False,False
2048,"I, Robot",2004,120000000.0,347234916.0,115.0,Action,14.0233,1.0,0.0,True,False
594,The Terminal,2004,60000000.0,219417255.0,128.0,Comedy,13.1775,0.0,0.0,False,False
809,Shrek 2,2004,150000000.0,935454538.0,92.0,Animation,13.8602,2.0,0.0,True,False
10555,Shark Tale,2004,75000000.0,367300000.0,90.0,Animation,13.6457,1.0,0.0,True,False
176,Saw,2004,1200000.0,104045735.0,103.0,Horror,11.8078,0.0,0.0,False,False
10625,Mean Girls,2004,17000000.0,130195052.0,97.0,Drama,11.6267,0.0,0.0,False,False
25460,Return to Sender,2004,7800000.0,326563.0,109.0,Drama,14.4087,0.0,0.0,False,False
435,The Day After Tomorrow,2004,125000000.0,552639571.0,123.0,Science Fiction,10.459,0.0,0.0,False,False
9472,DodgeBall: A True Underdog Story,2004,20000000.0,168423227.0,93.0,Comedy,9.1673,0.0,0.0,False,False
11247,A Cinderella Story,2004,19000000.0,70067909.0,95.0,Comedy,11.1065,0.0,0.0,False,False
615,The Passion of the Christ,2004,30000000.0,610063468.0,127.0,Drama,11.416,3.0,0.0,True,False
38,Eternal Sunshine of the Spotless Mind,2004,20000000.0,72258126.0,108.0,Science Fiction,12.3529,2.0,1.0,True,True
5137,Sky Captain and the World of Tomorrow,2004,70000000.0,57958696.0,107.0,Mystery,11.525,0.0,0.0,False,False
9890,The Stepford Wives,2004,90000000.0,102000000.0,93.0,Comedy,10.0722,0.0,0.0,False,False
7220,The Punisher,2004,33000000.0,54700105.0,124.0,Action,10.9346,0.0,0.0,False,False
10591,The Girl Next Door,2004,21000000.0,31635150.0,110.0,Comedy,10.8736,0.0,0.0,False,False
21301,Barbershop 2: Back in Business,2004,18000000.0,65070412.0,106.0,Comedy,8.3057,0.0,0.0,False,False
1538,Collateral,2004,65000000.0,220239925.0,120.0,Drama,10.3164,2.0,0.0,True,False
2567,The Aviator,2004,110000000.0,213719942.0,170.0,Drama,9.4244,11.0,5.0,True,True
6947,The Village,2004,60000000.0,256700000.0,108.0,Drama,10.675,1.0,0.0,True,False
2059,National Treasure,2004,100000000.0,347500000.0,131.0,Adventure,10.069,0.0,0.0,False,False
163,Ocean's Twelve,2004,110000000.0,362744280.0,125.0,Thriller,8.7313,0.0,0.0,False,False
11866,Flight of the Phoenix,2004,45000000.0,21009180.0,113.0,Action,6.7331,0.0,0.0,False,False
9352,EuroTrip,2004,25000000.0,22605153.0,92.0,Comedy,10.1309,0.0,0.0,False,False
10740,Birth,2004,20000000.0,23900000.0,100.0,Drama,8.1208,0.0,0.0,False,False
393,Kill Bill: Vol. 2,2004,30000000.0,152159461.0,136.0,Action,9.7416,0.0,0.0,False,False
188348,In the Face of Evil: Reagan's War in Word and Deed,2004,500000.0,110577.0,107.0,Documentary,11.4372,0.0,0.0,False,False
27,9 Songs,2004,1000000.0,1574623.0,70.0,Drama,8.452,0.0,0.0,False,False
4836,Layer Cake,2004,6500000.0,11900000.0,105.0,Drama,8.9166,0.0,0.0,False,False
2502,The Bourne Supremacy,2004,75000000.0,288500217.0,108.0,Action,8.4869,0.0,0.0,False,False
10204,Around the World in 80 Days,2004,110000000.0,72178895.0,120.0,Action,6.0799,0.0,0.0,False,False
2122,The Whole Ten Yards,2004,40000000.0,26155781.0,98.0,Comedy,6.7584,0.0,0.0,False,False
1954,The Butterfly Effect,2004,13000000.0,96800000.0,113.0,Science Fiction,8.3509,0.0,0.0,False,False
1824,50 First Dates,2004,75000000.0,196482882.0,99.0,Comedy,8.2964,0.0,0.0,False,False
11081,Taking Lives,2004,45000000.0,65470529.0,103.0,Thriller,8.0812,0.0,0.0,False,False
1487,Hellboy,2004,66000000.0,99318987.0,122.0,Fantasy,9.7306,0.0,0.0,False,False
9477,King Arthur,2004,120000000.0,203567857.0,126.0,Adventure,8.4651,0.0,0.0,False,False
747,Shaun of the Dead,2004,6000000.0,39396175.0,99.0,Horror,8.9428,0.0,0.0,False,False
14653,Happily Ever After,2004,10900000.0,7725902.0,100.0,Drama,6.2864,0.0,0.0,False,False
9801,Bridget Jones: The Edge of Reason,2004,40000000.0,265126918.0,108.0,Comedy,5.9533,0.0,0.0,False,False
11636,New Police Story,2004,20000000.0,8712057.0,122.0,Action,10.4698,0.0,0.0,False,False
